datetime,Wind_speed(30m),Wheel height wind direction,Temperature,Air Pressure,humidity,Practical Power,Capacity
2017-12-09 00:15:00,0.36,112.29,-11.73,923.96,89.18,15.766381,49.5
2017-12-09 00:30:00,0.36,112.29,-11.73,923.96,89.18,14.601583,49.5
2017-12-09 00:45:00,0.36,112.29,-11.73,923.96,89.18,12.895985,49.5
2017-12-09 01:00:00,0.36,112.29,-11.73,923.96,89.18,13.689851,49.5
2017-12-09 01:15:00,0.36,112.29,-11.73,923.96,89.18,13.70025,49.5
2017-12-09 01:30:00,0.36,112.29,-11.73,923.96,89.18,13.717584,49.5
2017-12-09 01:45:00,0.36,112.29,-11.73,923.96,89.18,13.689851,49.5
2017-12-09 02:00:00,0.36,112.29,-11.73,923.96,89.18,13.273851,49.5
2017-12-09 02:15:00,0.36,112.29,-11.73,923.96,89.18,13.142118,49.5
2017-12-09 02:30:00,0.36,112.29,-11.73,923.96,89.18,13.42985,49.5
2017-12-09 02:45:00,0.36,112.29,-11.73,923.96,89.18,12.920251,49.5
2017-12-09 03:00:00,0.36,112.29,-11.73,923.96,89.18,13.128944,49.5
2017-12-09 03:15:00,0.36,112.29,-11.73,923.96,89.18,13.197583,49.5
2017-12-09 03:30:00,0.36,112.29,-11.73,923.96,89.18,12.656784,49.5
2017-12-09 03:45:00,0.36,112.29,-11.73,923.96,89.18,12.192252,49.5
2017-12-09 04:00:00,0.36,112.29,-11.73,923.96,89.18,12.771185,49.5
2017-12-09 04:15:00,0.36,112.29,-11.73,923.96,89.18,13.049905,49.5
2017-12-09 04:30:00,0.36,112.29,-11.73,923.96,89.18,12.986118,49.5
2017-12-09 04:45:00,0.36,112.29,-11.73,923.96,89.18,13.509584,49.5
2017-12-09 05:00:00,0.36,112.29,-11.73,923.96,89.18,13.540784,49.5
2017-12-09 05:15:00,0.36,112.29,-11.73,923.96,89.18,11.963453,49.5
2017-12-09 05:30:00,0.36,112.29,-11.73,923.96,89.18,12.781585,49.5
2017-12-09 05:45:00,0.36,112.29,-11.73,923.96,89.18,15.523715,49.5
2017-12-09 06:00:00,0.36,112.29,-11.73,923.96,89.18,5.511993,49.5
2017-12-09 06:15:00,0.36,112.29,-11.73,923.96,89.18,16.119982,49.5
2017-12-09 06:30:00,0.36,112.29,-11.73,923.96,89.18,14.469849,49.5
2017-12-09 06:45:00,0.36,112.29,-11.73,923.96,89.18,14.06425,49.5
2017-12-09 07:00:00,0.36,112.29,-11.73,923.96,89.18,12.330919,49.5
2017-12-09 07:15:00,0.36,112.29,-11.73,923.96,89.18,11.734653,49.5
2017-12-09 07:30:00,0.36,112.29,-11.73,923.96,89.18,10.99972,49.5
2017-12-09 07:45:00,0.36,112.29,-11.73,923.96,89.18,9.859188,49.5
2017-12-09 08:00:00,0.36,112.29,-11.73,923.96,89.18,9.873055,49.5
2017-12-09 08:15:00,0.36,112.29,-11.73,923.96,89.18,9.484789,49.5
2017-12-09 08:30:00,0.36,112.29,-11.73,923.96,89.18,9.394656,49.5
2017-12-09 08:45:00,0.36,112.29,-11.73,923.96,89.18,9.072256,49.5
2017-12-09 09:00:00,0.36,112.29,-11.73,923.96,89.18,9.075723,49.5
2017-12-09 09:15:00,0.36,112.29,-11.73,923.96,89.18,9.626922,49.5
2017-12-09 09:30:00,0.36,112.29,-11.73,923.96,89.18,9.890388,49.5
2017-12-09 09:45:00,0.36,112.29,-11.73,923.96,89.18,9.075723,49.5
2017-12-09 10:00:00,0.36,112.29,-11.73,923.96,89.18,12.330918,49.5
2017-12-09 10:15:00,0.36,112.29,-11.73,923.96,89.18,12.684518,49.5
2017-12-09 10:30:00,0.36,112.29,-11.73,923.96,89.18,12.213052,49.5
2017-12-09 10:45:00,0.36,112.29,-11.73,923.96,89.18,11.138387,49.5
2017-12-09 11:00:00,0.36,112.29,-11.73,923.96,89.18,11.998119,49.5
2017-12-09 11:15:00,0.36,112.29,-11.73,923.96,89.18,5.033594,49.5
2017-12-09 11:30:00,0.36,112.29,-11.73,923.96,89.18,4.024795,49.5
2017-12-09 11:45:00,19.77,118.17,-2.76,909.77,57.43,7.685591,49.5
2017-12-09 12:00:00,18.49,118.04,-2.34,909.77,57.13,1.584265,49.5
2017-12-09 12:15:00,19.42,118.04,-2.2,908.48,57.82,7.585058,49.5
2017-12-09 12:30:00,19.13,118.4,-1.51,908.91,56.84,6.811992,49.5
2017-12-09 12:45:00,18.55,116.96,-1.51,909.77,55.08,6.954125,49.5
2017-12-09 13:00:00,18.91,117.94,-2.07,908.91,57.82,6.312793,49.5
2017-12-09 13:15:00,19.7,118.33,-1.79,908.91,58.21,7.047725,49.5
2017-12-09 13:30:00,18.73,119.67,-1.65,908.48,57.33,6.874392,49.5
2017-12-09 13:45:00,18.63,120.62,-1.65,908.48,57.82,6.569821,49.5
2017-12-09 14:00:00,17.81,121.94,-2.2,908.05,60.86,6.527726,49.5
2017-12-09 14:15:00,17.27,120.83,-1.51,908.05,61.15,6.479193,49.5
2017-12-09 14:30:00,17.64,120.98,-1.51,908.48,60.27,6.111726,49.5
2017-12-09 14:45:00,19.65,120.78,-1.51,908.05,59.68,6.659459,49.5
2017-12-09 15:00:00,19.03,120.66,-1.51,908.48,60.08,6.808525,49.5
2017-12-09 15:15:00,19.82,120.85,-1.51,908.05,59.88,6.593592,49.5
2017-12-09 15:30:00,18.24,123.4,-1.65,907.62,59.58,7.862391,49.5
2017-12-09 15:45:00,17.53,123.41,-1.51,908.48,60.66,8.493323,49.5
2017-12-09 16:00:00,14.57,120.47,-1.79,909.34,60.56,8.368524,49.5
2017-12-09 16:15:00,16.92,121.07,-2.2,908.48,61.94,7.637058,49.5
2017-12-09 16:30:00,19.77,121.9,-1.93,908.48,62.23,11.037854,49.5
2017-12-09 16:45:00,19.91,120.16,-2.07,908.91,62.03,11.887185,49.5
2017-12-09 17:00:00,19.33,123.07,-2.2,909.34,61.94,15.520248,49.5
2017-12-09 17:15:00,17.98,122.1,-2.2,909.34,61.74,14.809582,49.5
2017-12-09 17:30:00,16.2,123.93,-1.93,909.77,60.96,15.222115,49.5
2017-12-09 17:45:00,16.56,121.25,-2.07,910.63,60.37,14.819982,49.5
2017-12-09 18:00:00,15.84,125.63,-2.07,910.63,60.37,16.251715,49.5
2017-12-09 18:15:00,16.53,126.6,-2.07,911.49,60.86,18.650644,49.5
2017-12-09 18:30:00,13.14,128.65,-2.07,911.49,60.47,17.822113,49.5
2017-12-09 18:45:00,8.33,146.05,-1.51,912.35,59.1,7.446391,49.5
2017-12-09 19:00:00,2.22,144.92,-1.65,912.78,57.53,6.780792,49.5
2017-12-09 19:15:00,4.93,133.62,-3.58,912.78,60.47,10.071348,49.5
2017-12-09 19:30:00,5.84,145.97,-4.27,912.78,63.8,7.761858,49.5
2017-12-09 19:45:00,5.97,161.15,-4.82,912.78,65.07,9.992308,49.5
2017-12-09 20:00:00,6.9,146.85,-5.1,913.21,67.23,6.843192,49.5
2017-12-09 20:15:00,5.93,138.42,-4.69,913.21,68.21,9.945855,49.5
2017-12-09 20:30:00,5.89,122.55,-4.69,913.21,68.01,13.852784,49.5
2017-12-09 20:45:00,6.1,141.79,-5.24,913.64,69.29,14.254916,49.5
2017-12-09 21:00:00,5.91,122.51,-5.1,913.64,69.68,16.58798,49.5
2017-12-09 21:15:00,5.25,130.16,-5.1,913.64,69.09,11.443453,49.5
2017-12-09 21:30:00,6.11,132.85,-5.38,913.64,70.36,9.931988,49.5
2017-12-09 21:45:00,4.78,118.43,-5.1,914.07,69.88,9.907722,49.5
2017-12-09 22:00:00,5.87,128.17,-4.82,914.07,69.88,6.361326,49.5
2017-12-09 22:15:00,5.37,147.84,-5.1,914.07,70.66,10.292521,49.5
2017-12-09 22:30:00,5.45,125.09,-4.96,914.07,71.25,8.48639,49.5
2017-12-09 22:45:00,6.14,140.3,-5.24,914.5,71.05,5.820527,49.5
2017-12-09 23:00:00,5.65,136.32,-5.1,914.5,71.83,3.355729,49.5
2017-12-09 23:15:00,5.33,145.11,-4.82,914.5,70.76,3.643463,49.5
2017-12-09 23:30:00,6.48,151.6,-5.1,914.93,71.54,6.194926,49.5
2017-12-09 23:45:00,6.32,169.29,-4.96,915.36,73.21,5.927993,49.5
2017-12-10 00:00:00,5.51,158.14,-4.55,915.36,71.54,10.174654,49.5
2017-12-10 00:15:00,6.86,166.4,-4.27,915.36,71.83,14.676463,49.5
2017-12-10 00:30:00,8.53,174.45,-4.55,915.36,72.23,12.622118,49.5
2017-12-10 00:45:00,7.84,188.63,-4,915.36,72.13,6.444526,49.5
2017-12-10 01:00:00,7.26,199.55,-4.14,915.36,72.13,5.751193,49.5
2017-12-10 01:15:00,7.27,201.94,-4.55,915.79,72.32,4.960794,49.5
2017-12-10 01:30:00,7.12,198.78,-3.58,915.79,73.6,5.95226,49.5
2017-12-10 01:45:00,7.18,197.05,-3.86,915.79,73.01,4.832528,49.5
2017-12-10 02:00:00,6.56,199.38,-3.72,915.36,72.52,4.485862,49.5
2017-12-10 02:15:00,7.29,194.92,-4.14,915.79,73.4,4.080262,49.5
2017-12-10 02:30:00,7.3,197.65,-3.72,915.36,72.32,0.117867,49.5
2017-12-10 02:45:00,4.76,206.28,-3.17,915.79,72.13,0.017333,49.5
2017-12-10 03:00:00,3.11,208.78,-2.2,915.79,69.78,0,49.5
2017-12-10 03:15:00,3.06,190.53,-2.76,915.79,68.89,0,49.5
2017-12-10 03:30:00,4.33,190.08,-2.62,915.79,69.58,0,49.5
2017-12-10 03:45:00,2.41,79.53,-1.93,915.79,65.66,0,49.5
2017-12-10 04:00:00,2.11,76.16,-1.51,915.79,65.17,0,49.5
2017-12-10 04:15:00,4.33,109.86,-3.17,915.36,67.82,1.015732,49.5
2017-12-10 04:30:00,4.57,135,-3.58,915.36,69.09,2.922397,49.5
2017-12-10 04:45:00,4.82,131.68,-3.03,914.93,69.09,4.998927,49.5
2017-12-10 05:00:00,5.76,147.6,-3.72,915.36,71.15,4.194662,49.5
2017-12-10 05:15:00,4.47,123.73,-3.86,915.36,71.25,3.730129,49.5
2017-12-10 05:30:00,4.64,124.25,-3.58,914.93,72.13,4.627995,49.5
2017-12-10 05:45:00,4.56,119.83,-3.86,915.36,73.31,3.854929,49.5
2017-12-10 06:00:00,4.98,128.72,-3.31,914.93,73.7,4.021329,49.5
2017-12-10 06:15:00,4.39,132.26,-3.03,914.5,73.01,4.336795,49.5
2017-12-10 06:30:00,4.33,124.57,-2.62,914.5,72.52,8.56959,49.5
2017-12-10 06:45:00,5.11,120.32,-1.38,914.5,67.72,20.13091,49.5
2017-12-10 07:00:00,4.48,128.62,-1.79,914.5,65.86,11.727719,49.5
2017-12-10 07:15:00,4.65,127.75,-3.17,914.07,69.29,10.528254,49.5
2017-12-10 07:30:00,5.44,122.83,-3.17,913.64,69.78,13.124784,49.5
2017-12-10 07:45:00,5.5,125.51,-3.58,914.5,71.15,13.450651,49.5
2017-12-10 08:00:00,7.03,156.86,-4.27,914.5,72.32,12.400252,49.5
2017-12-10 08:15:00,6.62,125.54,-4.27,914.5,73.21,14.302063,49.5
2017-12-10 08:30:00,4.81,117.97,-3.58,914.07,72.91,17.825579,49.5
2017-12-10 08:45:00,7.89,137.4,-3.58,914.07,73.21,21.195175,49.5
2017-12-10 09:00:00,6.63,127.52,-4.14,914.07,74.19,16.095715,49.5
2017-12-10 09:15:00,5.66,119.46,-3.58,914.07,74.09,13.311984,49.5
2017-12-10 09:30:00,6.31,106.99,-2.48,914.07,72.03,17.676512,49.5
2017-12-10 09:45:00,5.04,126.03,-4.55,914.07,72.23,17.551714,49.5
2017-12-10 10:00:00,5.65,122.41,-3.44,913.21,72.52,17.208511,49.5
2017-12-10 10:15:00,6.74,119.67,-3.03,913.21,70.36,15.891181,49.5
2017-12-10 10:30:00,6.2,117.65,-3.17,913.21,69.29,17.697313,49.5
2017-12-10 10:45:00,7.45,104.83,-2.34,913.21,66.05,18.588243,49.5
2017-12-10 11:00:00,8.4,113.98,-1.1,913.21,63.99,18.789312,49.5
2017-12-10 11:15:00,11.23,128.89,-0.41,913.21,60.47,17.697313,49.5
2017-12-10 11:30:00,8.02,124.72,-0.55,912.78,61.45,15.703981,49.5
2017-12-10 11:45:00,14.39,128.69,-0.82,912.78,57.13,16.591446,49.5
2017-12-10 12:00:00,13.52,127.24,-0.82,912.35,57.82,17.03518,49.5
2017-12-10 12:15:00,12.25,125.92,-1.1,912.35,57.92,16.071447,49.5
2017-12-10 12:30:00,12.35,121.84,-1.38,912.35,58.51,16.709312,49.5
2017-12-10 12:45:00,12.85,121.79,-0.41,911.92,58.6,18.841312,49.5
2017-12-10 13:00:00,13.93,123.05,-0.27,911.92,55.17,17.177313,49.5
2017-12-10 13:15:00,15.41,122.27,-1.93,911.92,57.63,13.291185,49.5
2017-12-10 13:30:00,13.37,130.45,-1.38,911.92,57.82,13.263451,49.5
2017-12-10 13:45:00,10.73,128.11,-1.38,911.92,59.39,13.057184,49.5
2017-12-10 14:00:00,11.47,127.31,-0.82,911.92,60.66,13.162918,49.5
2017-12-10 14:15:00,9.05,132.26,-1.93,912.35,62.53,12.597851,49.5
2017-12-10 14:30:00,5.93,143.73,-2.48,912.78,64.29,2.645064,49.5
2017-12-10 14:45:00,4.63,132.76,-2.48,912.78,64.29,3.119996,49.5
2017-12-10 15:00:00,5.24,139.54,-3.17,913.21,66.05,7.647458,49.5
2017-12-10 15:15:00,6.28,160.78,-3.58,913.21,68.01,17.06638,49.5
2017-12-10 15:30:00,11.72,183.32,-4.27,914.07,69.68,15.918915,49.5
2017-12-10 15:45:00,8.04,170.47,-3.17,914.93,69.78,15.027983,49.5
2017-12-10 16:00:00,5.99,243.85,-1.51,916.65,69.68,17.267447,49.5
2017-12-10 16:15:00,6.74,323.98,-1.93,917.08,68.01,17.690378,49.5
2017-12-10 16:30:00,10.32,314.77,-0.96,917.51,67.23,29.217033,49.5
2017-12-10 16:45:00,13.54,295.76,-1.51,917.51,71.25,32.61783,49.5
2017-12-10 17:00:00,15.28,283.03,-3.44,917.51,76.15,29.338366,49.5
2017-12-10 17:15:00,18.43,281.65,-4.55,917.94,80.85,45.90208,49.5
2017-12-10 17:30:00,16.95,276.2,-4.14,917.94,81.83,48.82101,49.5
2017-12-10 17:45:00,16.28,273.35,-3.31,917.94,83.4,47.410076,49.5
2017-12-10 18:00:00,17.28,278.02,-3.31,918.37,87.51,48.692745,49.5
2017-12-10 18:15:00,17.58,280.55,-3.86,918.37,90.16,37.183426,49.5
2017-12-10 18:30:00,15.97,287.85,-4.14,918.37,91.93,21.267975,49.5
2017-12-10 18:45:00,15.65,290.44,-3.44,918.8,91.83,32.922894,49.5
2017-12-10 19:00:00,16.56,294.24,-2.62,918.8,91.73,35.755157,49.5
2017-12-10 19:15:00,16.3,291.09,-2.2,919.66,92.42,25.951435,49.5
2017-12-10 19:30:00,17.07,289.38,-2.34,919.23,91.34,17.63838,49.5
2017-12-10 19:45:00,16.63,288.59,-2.48,920.09,91.34,23.736238,49.5
2017-12-10 20:00:00,15.37,286.39,-2.62,920.52,91.24,29.310633,49.5
2017-12-10 20:15:00,15.18,284.59,-2.62,920.52,91.63,29.979698,49.5
2017-12-10 20:30:00,14.51,283.64,-2.62,920.52,91.04,32.89863,49.5
2017-12-10 20:45:00,13.12,285.86,-2.89,920.52,92.12,38.018887,49.5
2017-12-10 21:00:00,12.29,288.31,-2.89,920.95,91.93,43.23968,49.5
2017-12-10 21:15:00,12.79,290.42,-3.31,920.95,91.83,44.67835,49.5
2017-12-10 21:30:00,12.94,283.86,-4,920.52,91.14,34.677025,49.5
2017-12-10 21:45:00,11.68,286.43,-4.55,920.95,91.53,37.658356,49.5
2017-12-10 22:00:00,12.6,283.67,-4.96,920.95,90.36,31.092497,49.5
2017-12-10 22:15:00,11.66,278.46,-5.51,921.38,91.34,23.971972,49.5
2017-12-10 22:30:00,11.5,277.51,-5.93,921.38,90.65,20.248775,49.5
2017-12-10 22:45:00,11.11,275.35,-6.34,921.81,90.75,18.90371,49.5
2017-12-10 23:00:00,8.76,272.72,-6.34,921.81,89.87,20.09971,49.5
2017-12-10 23:15:00,11.35,273.17,-6.34,920.52,90.85,21.919706,49.5
2017-12-10 23:30:00,13.25,280.72,-6.62,920.09,89.87,23.79517,49.5
2017-12-10 23:45:00,12.91,280.9,-6.76,920.95,91.14,34.53212,49.5
2017-12-11 00:00:00,9.54,279.51,-6.89,921.38,91.34,23.840239,49.5
2017-12-11 00:15:00,6.24,271.63,-6.76,921.38,90.65,21.732508,49.5
2017-12-11 00:30:00,6.53,265.18,-6.76,921.38,89.87,20.273043,49.5
2017-12-11 00:45:00,5.61,264.03,-6.89,921.38,91.14,37.349823,49.5
2017-12-11 01:00:00,8.49,272.54,-7.17,920.95,91.14,33.231426,49.5
2017-12-11 01:15:00,8.25,270.49,-7.17,921.38,90.36,28.1181,49.5
2017-12-11 01:30:00,7.62,275.44,-7.17,921.38,90.65,26.779968,49.5
2017-12-11 01:45:00,6.8,281.33,-7.31,920.95,88.5,30.291697,49.5
2017-12-11 02:00:00,7.29,273.34,-7.45,920.95,89.96,22.11384,49.5
2017-12-11 02:15:00,6.88,273.87,-7.31,920.52,89.47,23.289038,49.5
2017-12-11 02:30:00,6.82,265.08,-7.59,920.09,88.89,12.823185,49.5
2017-12-11 02:45:00,4.2,258.27,-7.59,920.52,88.3,4.745861,49.5
2017-12-11 03:00:00,4.36,246.89,-7.31,920.09,87.91,3.140796,49.5
2017-12-11 03:15:00,4.05,247.43,-7.17,920.09,87.12,1.944798,49.5
2017-12-11 03:30:00,3.84,237.14,-6.62,920.09,86.04,0.776532,49.5
2017-12-11 03:45:00,2.57,254.61,-6.62,919.66,85.46,0.485333,49.5
2017-12-11 04:00:00,3.62,250.2,-6.48,920.09,85.26,0,49.5
2017-12-11 04:15:00,2.28,268.39,-6.34,920.09,84.97,0.128267,49.5
2017-12-11 04:30:00,2.26,264.91,-6.34,919.66,84.28,0,49.5
2017-12-11 04:45:00,2.38,251.32,-5.65,919.66,83.3,0,49.5
2017-12-11 05:00:00,1.63,250.96,-5.93,919.66,80.65,0,49.5
2017-12-11 05:15:00,2.47,136.28,-5.93,919.66,81.14,0,49.5
2017-12-11 05:30:00,3.8,100.69,-7.17,919.23,80.85,0.416,49.5
2017-12-11 05:45:00,4.09,119.12,-7.31,918.8,83.2,1.806131,49.5
2017-12-11 06:00:00,3.36,142.96,-7.59,918.37,83.6,1.431038,49.5
2017-12-11 06:15:00,3.2,110.06,-7.03,918.37,83.99,1.702131,49.5
2017-12-11 06:30:00,3.79,119.01,-6.48,917.94,83.3,5.251994,49.5
2017-12-11 06:45:00,4.59,122.3,-5.93,918.37,82.13,4.562128,49.5
2017-12-11 07:00:00,4.48,113.38,-6.62,918.37,80.95,5.199994,49.5
2017-12-11 07:15:00,5.3,122.57,-5.93,917.94,80.36,7.217592,49.5
2017-12-11 07:30:00,5.55,112.69,-6.2,917.51,79.68,9.706655,49.5
2017-12-11 07:45:00,5.35,120.93,-6.34,917.51,79.09,5.823993,49.5
2017-12-11 08:00:00,5.26,121.7,-6.48,917.51,78.69,5.53626,49.5
2017-12-11 08:15:00,4.44,116.78,-7.86,917.51,79.77,10.334121,49.5
2017-12-11 08:30:00,4.72,122.54,-7.59,917.51,80.46,8.035724,49.5
2017-12-11 08:45:00,4.56,118.4,-8.14,917.51,80.46,5.251994,49.5
2017-12-11 09:00:00,3.74,114.62,-8,917.51,81.73,6.312793,49.5
2017-12-11 09:15:00,3.84,114.41,-7.86,917.08,81.93,10.815988,49.5
2017-12-11 09:30:00,6.06,119.94,-7.86,917.08,82.52,16.76478,49.5
2017-12-11 09:45:00,5.65,109.06,-7.86,917.08,83.99,23.535172,49.5
2017-12-11 10:00:00,7.02,119.95,-7.45,917.08,83.01,28.627699,49.5
2017-12-11 10:15:00,9.21,127.37,-6.76,917.08,83.89,32.603962,49.5
2017-12-11 10:30:00,9.54,128.55,-6.89,916.65,83.79,42.563683,49.5
2017-12-11 10:45:00,10.63,129.59,-6.89,916.65,84.67,39.79035,49.5
2017-12-11 11:00:00,9.94,123.87,-7.45,916.22,85.36,34.86769,49.5
2017-12-11 11:15:00,9.76,121.89,-7.59,916.22,85.95,33.52263,49.5
2017-12-11 11:30:00,9.18,120.76,-7.17,916.22,87.22,27.029568,49.5
2017-12-11 11:45:00,7.32,127.14,-6.62,916.22,87.42,31.619429,49.5
2017-12-11 12:00:00,8.51,126.43,-6.2,916.22,87.81,27.767967,49.5
2017-12-11 12:15:00,6.94,125.13,-5.79,916.22,87.42,31.511963,49.5
2017-12-11 12:30:00,10.46,128.82,-5.38,915.79,87.12,15.742115,49.5
2017-12-11 12:45:00,10.9,127.4,-4.96,916.22,87.61,17.062914,49.5
2017-12-11 13:00:00,10.43,124.65,-4.82,915.79,87.12,15.409315,49.5
2017-12-11 13:15:00,10.91,125.01,-4.41,915.36,86.54,12.882118,49.5
2017-12-11 13:30:00,11.05,127.08,-4.41,914.93,87.12,12.292785,49.5
2017-12-11 13:45:00,11.74,126.59,-4.14,914.5,86.04,12.330919,49.5
2017-12-11 14:00:00,12.43,122.68,-3.86,914.5,85.65,12.563185,49.5
2017-12-11 14:15:00,12.16,123.72,-4,914.5,84.77,12.504252,49.5
2017-12-11 14:30:00,11.64,126.75,-4,914.07,85.07,14.154384,49.5
2017-12-11 14:45:00,11.65,127.42,-3.72,914.07,83.4,13.67945,49.5
2017-12-11 15:00:00,11.3,124.94,-3.58,913.64,83.99,14.927449,49.5
2017-12-11 15:15:00,11.62,121.61,-3.58,913.64,84.38,15.849581,49.5
2017-12-11 15:30:00,11.41,122.03,-3.72,913.64,84.08,16.820246,49.5
2017-12-11 15:45:00,11.27,121.57,-3.72,913.64,84.18,16.293314,49.5
2017-12-11 16:00:00,11.48,123.09,-3.86,913.21,84.87,17.042112,49.5
2017-12-11 16:15:00,10.82,121.61,-3.86,912.78,84.28,12.334385,49.5
2017-12-11 16:30:00,11.31,125.57,-4,912.78,85.16,12.518119,49.5
2017-12-11 16:45:00,10.96,124.52,-3.86,912.78,84.87,16.282913,49.5
2017-12-11 17:00:00,11.02,119.88,-3.86,912.35,85.56,17.364513,49.5
2017-12-11 17:15:00,10.61,119.2,-4.14,912.35,85.36,23.115705,49.5
2017-12-11 17:30:00,11.4,119.16,-4.27,912.35,86.93,22.24904,49.5
2017-12-11 17:45:00,11.4,114.67,-4.69,912.35,86.54,21.891975,49.5
2017-12-11 18:00:00,12.09,117.63,-4.96,911.92,86.73,22.18664,49.5
2017-12-11 18:15:00,12.09,124.07,-4.96,911.92,86.83,23.00824,49.5
2017-12-11 18:30:00,12.78,126.69,-4.96,911.49,87.03,23.542105,49.5
2017-12-11 18:45:00,11.08,126.06,-5.51,911.92,87.51,22.214375,49.5
2017-12-11 19:00:00,9.07,127.57,-5.38,911.92,87.61,21.011442,49.5
2017-12-11 19:15:00,9.07,127.57,-5.38,911.92,87.61,21.649307,49.5
2017-12-11 19:30:00,9.07,127.57,-5.38,911.92,87.61,20.57811,49.5
2017-12-11 19:45:00,9.07,127.57,-5.38,911.92,87.61,20.512241,49.5
2017-12-11 20:00:00,9.07,127.57,-5.38,911.92,87.61,20.47411,49.5
2017-12-11 20:15:00,9.07,127.57,-5.38,911.92,87.61,21.163975,49.5
2017-12-11 20:30:00,9.07,127.57,-5.38,911.92,87.61,20.999655,49.5
2017-12-11 20:45:00,9.07,127.57,-5.38,911.92,87.61,10.913054,49.5
2017-12-11 21:00:00,9.07,127.57,-5.38,911.92,87.61,20.675177,49.5
2017-12-11 21:15:00,9.07,127.57,-5.38,911.92,87.61,19.89171,49.5
2017-12-11 21:30:00,9.07,127.57,-5.38,911.92,87.61,18.875977,49.5
2017-12-11 21:45:00,9.07,127.57,-5.38,911.92,87.61,21.524508,49.5
2017-12-11 22:00:00,9.07,127.57,-5.38,911.92,87.61,8.073857,49.5
2017-12-11 22:15:00,9.07,127.57,-5.38,911.92,87.61,2.818397,49.5
2017-12-11 22:30:00,9.07,127.57,-5.38,911.92,87.61,1.140532,49.5
2017-12-11 22:45:00,9.07,127.57,-5.38,911.92,87.61,2.135464,49.5
2017-12-11 23:00:00,9.07,127.57,-5.38,911.92,87.61,2.52373,49.5
2017-12-11 23:15:00,9.07,127.57,-5.38,911.92,87.61,3.012529,49.5
2017-12-11 23:30:00,9.07,127.57,-5.38,911.92,87.61,5.068261,49.5
2017-12-11 23:45:00,9.07,127.57,-5.38,911.92,87.61,8.51759,49.5
2017-12-12 00:00:00,9.07,127.57,-5.38,911.92,87.61,6.918071,49.5
2017-12-12 00:15:00,9.07,127.57,-5.38,911.92,87.61,4.964261,49.5
2017-12-12 00:30:00,9.07,127.57,-5.38,911.92,87.61,4.329862,49.5
2017-12-12 00:45:00,9.07,127.57,-5.38,911.92,87.61,3.694075,49.5
2017-12-12 01:00:00,9.07,127.57,-5.38,911.92,87.61,2.489064,49.5
2017-12-12 01:15:00,9.07,127.57,-5.38,911.92,87.61,1.923998,49.5
2017-12-12 01:30:00,9.07,127.57,-5.38,911.92,87.61,0.890932,49.5
2017-12-12 01:45:00,9.07,127.57,-5.38,911.92,87.61,1.819998,49.5
2017-12-12 02:00:00,9.07,127.57,-5.38,911.92,87.61,2.52373,49.5
2017-12-12 02:15:00,9.07,127.57,-5.38,911.92,87.61,3.480529,49.5
2017-12-12 02:30:00,9.07,127.57,-5.38,911.92,87.61,4.610661,49.5
2017-12-12 02:45:00,9.07,127.57,-5.38,911.92,87.61,3.192796,49.5
2017-12-12 03:00:00,9.07,127.57,-5.38,911.92,87.61,1.889331,49.5
2017-12-12 03:15:00,9.07,127.57,-5.38,911.92,87.61,3.657329,49.5
2017-12-12 03:30:00,9.07,127.57,-5.38,911.92,87.61,4.047675,49.5
2017-12-12 03:45:00,9.07,127.57,-5.38,911.92,87.61,5.061327,49.5
2017-12-12 04:00:00,9.07,127.57,-5.38,911.92,87.61,8.233324,49.5
2017-12-12 04:15:00,9.07,127.57,-5.38,911.92,87.61,8.157057,49.5
2017-12-12 04:30:00,9.07,127.57,-5.38,911.92,87.61,6.562392,49.5
2017-12-12 04:45:00,9.07,127.57,-5.38,911.92,87.61,11.169587,49.5
2017-12-12 05:00:00,9.07,127.57,-5.38,911.92,87.61,12.310119,49.5
2017-12-12 05:15:00,9.07,127.57,-5.38,911.92,87.61,15.953581,49.5
2017-12-12 05:30:00,9.07,127.57,-5.38,911.92,87.61,13.478384,49.5
2017-12-12 05:45:00,9.07,127.57,-5.38,911.92,87.61,15.783715,49.5
2017-12-12 06:00:00,9.07,127.57,-5.38,911.92,87.61,18.751177,49.5
2017-12-12 06:15:00,9.07,127.57,-5.38,911.92,87.61,18.728298,49.5
2017-12-12 06:30:00,9.07,127.57,-5.38,911.92,87.61,16.13038,49.5
2017-12-12 06:45:00,9.07,127.57,-5.38,911.92,87.61,20.602375,49.5
2017-12-12 07:00:00,9.07,127.57,-5.38,911.92,87.61,24.322104,49.5
2017-12-12 07:15:00,9.07,127.57,-5.38,911.92,87.61,24.072506,49.5
2017-12-12 07:30:00,9.07,127.57,-5.38,911.92,87.61,20.602377,49.5
2017-12-12 07:45:00,9.07,127.57,-5.38,911.92,87.61,16.768248,49.5
2017-12-12 08:00:00,9.07,127.57,-5.38,911.92,87.61,12.632519,49.5
2017-12-12 08:15:00,9.07,127.57,-5.38,911.92,87.61,9.089589,49.5
2017-12-12 08:30:00,9.07,127.57,-5.38,911.92,87.61,9.550656,49.5
2017-12-12 08:45:00,9.07,127.57,-5.38,911.92,87.61,6.243459,49.5
2017-12-12 09:00:00,9.07,127.57,-5.38,911.92,87.61,6.759992,49.5
2017-12-12 09:15:00,9.07,127.57,-5.38,911.92,87.61,6.919459,49.5
